COLUMN_NAME	DATA_TYPE	TABLE_NAME	FILE	CATEGORY
attributes	json	com.codes	02_codes.sql	uncategorized
code	varchar	com.codes	02_codes.sql	identifiers
color_code	varchar	com.codes	02_codes.sql	identifiers
created_at	timestamp	com.codes	02_codes.sql	temporal
created_by	uuid	com.codes	02_codes.sql	audit
description	text	com.codes	02_codes.sql	text_strings
group_id	uuid	com.codes	02_codes.sql	identifiers
icon_name	varchar	com.codes	02_codes.sql	text_strings
id	uuid	com.codes	02_codes.sql	identifiers
is_active	boolean	com.codes	02_codes.sql	booleans
is_deleted	boolean	com.codes	02_codes.sql	booleans
level_depth	integer	com.codes	02_codes.sql	uncategorized
name	varchar	com.codes	02_codes.sql	text_strings
name_en	varchar	com.codes	02_codes.sql	uncategorized
notes	text	com.codes	02_codes.sql	uncategorized
parent_code_id	uuid	com.codes	02_codes.sql	identifiers,relations
sort_order	integer	com.codes	02_codes.sql	uncategorized
updated_at	timestamp	com.codes	02_codes.sql	temporal
updated_by	uuid	com.codes	02_codes.sql	audit
address1	varchar	hrm.employees	02_employees.sql	uncategorized
address2	varchar	hrm.employees	02_employees.sql	uncategorized
base_salary	decimal	hrm.employees	02_employees.sql	uncategorized
birth_date	date	hrm.employees	02_employees.sql	temporal
code	varchar	hrm.employees	02_employees.sql	identifiers
created_at	timestamp	hrm.employees	02_employees.sql	temporal
created_by	uuid	hrm.employees	02_employees.sql	audit
currency_code	varchar	hrm.employees	02_employees.sql	identifiers
department_id	uuid	hrm.employees	02_employees.sql	identifiers
email	varchar	hrm.employees	02_employees.sql	uncategorized
emergency_contact	varchar	hrm.employees	02_employees.sql	uncategorized
emergency_contact_name	varchar	hrm.employees	02_employees.sql	text_strings
employment_type	varchar	hrm.employees	02_employees.sql	status_workflow
gender	varchar	hrm.employees	02_employees.sql	uncategorized
hire_date	date	hrm.employees	02_employees.sql	temporal
id	uuid	hrm.employees	02_employees.sql	identifiers
id_number	varchar	hrm.employees	02_employees.sql	identifiers
is_deleted	boolean	hrm.employees	02_employees.sql	booleans
job_description	text	hrm.employees	02_employees.sql	text_strings
job_level	varchar	hrm.employees	02_employees.sql	status_workflow
job_title	varchar	hrm.employees	02_employees.sql	text_strings
leave_date	date	hrm.employees	02_employees.sql	temporal
leave_reason	text	hrm.employees	02_employees.sql	uncategorized
mobile	varchar	hrm.employees	02_employees.sql	uncategorized
name	varchar	hrm.employees	02_employees.sql	text_strings
name_cn	varchar	hrm.employees	02_employees.sql	uncategorized
name_en	varchar	hrm.employees	02_employees.sql	uncategorized
nationality	varchar	hrm.employees	02_employees.sql	uncategorized
phone	varchar	hrm.employees	02_employees.sql	uncategorized
postcode	varchar	hrm.employees	02_employees.sql	uncategorized
probation_end_date	date	hrm.employees	02_employees.sql	temporal
salary_type	varchar	hrm.employees	02_employees.sql	status_workflow
status	varchar	hrm.employees	02_employees.sql	status_workflow
updated_at	timestamp	hrm.employees	02_employees.sql	temporal
updated_by	uuid	hrm.employees	02_employees.sql	audit
work_location	varchar	hrm.employees	02_employees.sql	uncategorized
work_type	varchar	hrm.employees	02_employees.sql	status_workflow
ON	other	ivm.inventory_movements	02_inventory_movements.sql	uncategorized
ON	other	ivm.inventory_movements	02_inventory_movements.sql	uncategorized
ON	other	ivm.inventory_movements	02_inventory_movements.sql	uncategorized
REFERENCES	other	ivm.inventory_movements	02_inventory_movements.sql	uncategorized
REFERENCES	other	ivm.inventory_movements	02_inventory_movements.sql	uncategorized
REFERENCES	other	ivm.inventory_movements	02_inventory_movements.sql	uncategorized
created_at	timestamp	ivm.inventory_movements	02_inventory_movements.sql	temporal
created_by	uuid	ivm.inventory_movements	02_inventory_movements.sql	audit
doc_date	date	ivm.inventory_movements	02_inventory_movements.sql	temporal
id	uuid	ivm.inventory_movements	02_inventory_movements.sql	identifiers
location_id	uuid	ivm.inventory_movements	02_inventory_movements.sql	identifiers
lot_number	varchar	ivm.inventory_movements	02_inventory_movements.sql	identifiers
movement_code	varchar	ivm.inventory_movements	02_inventory_movements.sql	identifiers
movement_type	varchar	ivm.inventory_movements	02_inventory_movements.sql	status_workflow
notes	text	ivm.inventory_movements	02_inventory_movements.sql	uncategorized
product_id	uuid	ivm.inventory_movements	02_inventory_movements.sql	identifiers
qty	integer	ivm.inventory_movements	02_inventory_movements.sql	uncategorized
reason_code	varchar	ivm.inventory_movements	02_inventory_movements.sql	identifiers
reference_doc_id	uuid	ivm.inventory_movements	02_inventory_movements.sql	identifiers
reference_doc_type	varchar	ivm.inventory_movements	02_inventory_movements.sql	status_workflow
serial_number	varchar	ivm.inventory_movements	02_inventory_movements.sql	identifiers
total_cost	decimal	ivm.inventory_movements	02_inventory_movements.sql	uncategorized
unit_cost	decimal	ivm.inventory_movements	02_inventory_movements.sql	uncategorized
updated_at	timestamp	ivm.inventory_movements	02_inventory_movements.sql	temporal
updated_by	uuid	ivm.inventory_movements	02_inventory_movements.sql	audit
warehouse_id	uuid	ivm.inventory_movements	02_inventory_movements.sql	identifiers
approved_at	timestamp	fim.journal_entries	02_journal_entries.sql	temporal
approved_by	uuid	fim.journal_entries	02_journal_entries.sql	audit
created_at	timestamp	fim.journal_entries	02_journal_entries.sql	temporal
created_by	uuid	fim.journal_entries	02_journal_entries.sql	audit
currency	varchar	fim.journal_entries	02_journal_entries.sql	uncategorized
description	text	fim.journal_entries	02_journal_entries.sql	text_strings
doc_date	date	fim.journal_entries	02_journal_entries.sql	temporal
exchange_rate	decimal	fim.journal_entries	02_journal_entries.sql	amounts_numbers
fiscal_year	varchar	fim.journal_entries	02_journal_entries.sql	uncategorized
id	uuid	fim.journal_entries	02_journal_entries.sql	identifiers
is_deleted	boolean	fim.journal_entries	02_journal_entries.sql	booleans
je_code	varchar	fim.journal_entries	02_journal_entries.sql	identifiers
je_type	varchar	fim.journal_entries	02_journal_entries.sql	status_workflow
memo	text	fim.journal_entries	02_journal_entries.sql	uncategorized
period	varchar	fim.journal_entries	02_journal_entries.sql	uncategorized
posted_at	timestamp	fim.journal_entries	02_journal_entries.sql	temporal
posted_by	uuid	fim.journal_entries	02_journal_entries.sql	audit
posting_date	date	fim.journal_entries	02_journal_entries.sql	temporal
reference_doc_id	uuid	fim.journal_entries	02_journal_entries.sql	identifiers
reference_doc_type	varchar	fim.journal_entries	02_journal_entries.sql	status_workflow
reference_number	varchar	fim.journal_entries	02_journal_entries.sql	identifiers
reversed_je_id	uuid	fim.journal_entries	02_journal_entries.sql	identifiers
status	varchar	fim.journal_entries	02_journal_entries.sql	status_workflow
total_credit	decimal	fim.journal_entries	02_journal_entries.sql	uncategorized
total_debit	decimal	fim.journal_entries	02_journal_entries.sql	uncategorized
updated_at	timestamp	fim.journal_entries	02_journal_entries.sql	temporal
updated_by	uuid	fim.journal_entries	02_journal_entries.sql	audit
achievement_rate	decimal	bim.kpi_targets	02_kpi_targets.sql	amounts_numbers
action_plan	text	bim.kpi_targets	02_kpi_targets.sql	uncategorized
actual_value	decimal	bim.kpi_targets	02_kpi_targets.sql	amounts_numbers
comments	text	bim.kpi_targets	02_kpi_targets.sql	uncategorized
created_at	timestamp	bim.kpi_targets	02_kpi_targets.sql	temporal
created_by	uuid	bim.kpi_targets	02_kpi_targets.sql	audit
department_id	uuid	bim.kpi_targets	02_kpi_targets.sql	identifiers
end_date	date	bim.kpi_targets	02_kpi_targets.sql	temporal
fiscal_year	varchar	bim.kpi_targets	02_kpi_targets.sql	uncategorized
id	uuid	bim.kpi_targets	02_kpi_targets.sql	identifiers
is_deleted	boolean	bim.kpi_targets	02_kpi_targets.sql	booleans
kpi_id	uuid	bim.kpi_targets	02_kpi_targets.sql	identifiers
last_measured_at	timestamp	bim.kpi_targets	02_kpi_targets.sql	temporal
performance_grade	varchar	bim.kpi_targets	02_kpi_targets.sql	uncategorized
quarter	varchar	bim.kpi_targets	02_kpi_targets.sql	uncategorized
start_date	date	bim.kpi_targets	02_kpi_targets.sql	temporal
status	varchar	bim.kpi_targets	02_kpi_targets.sql	status_workflow
target_period	varchar	bim.kpi_targets	02_kpi_targets.sql	uncategorized
target_value	decimal	bim.kpi_targets	02_kpi_targets.sql	amounts_numbers
team_id	uuid	bim.kpi_targets	02_kpi_targets.sql	identifiers
updated_at	timestamp	bim.kpi_targets	02_kpi_targets.sql	temporal
updated_by	uuid	bim.kpi_targets	02_kpi_targets.sql	audit
user_id	uuid	bim.kpi_targets	02_kpi_targets.sql	identifiers
variance_rate	decimal	bim.kpi_targets	02_kpi_targets.sql	amounts_numbers
variance_value	decimal	bim.kpi_targets	02_kpi_targets.sql	amounts_numbers
contact_type	varchar	crm.partner_contacts	02_partner_contacts.sql	status_workflow
created_at	timestamp	crm.partner_contacts	02_partner_contacts.sql	temporal
created_by	uuid	crm.partner_contacts	02_partner_contacts.sql	audit
department	varchar	crm.partner_contacts	02_partner_contacts.sql	uncategorized
email	varchar	crm.partner_contacts	02_partner_contacts.sql	uncategorized
id	uuid	crm.partner_contacts	02_partner_contacts.sql	identifiers
is_deleted	boolean	crm.partner_contacts	02_partner_contacts.sql	booleans
is_primary	boolean	crm.partner_contacts	02_partner_contacts.sql	booleans
mobile	varchar	crm.partner_contacts	02_partner_contacts.sql	uncategorized
name	varchar	crm.partner_contacts	02_partner_contacts.sql	text_strings
notes	text	crm.partner_contacts	02_partner_contacts.sql	uncategorized
partner_id	uuid	crm.partner_contacts	02_partner_contacts.sql	identifiers
phone	varchar	crm.partner_contacts	02_partner_contacts.sql	uncategorized
position	varchar	crm.partner_contacts	02_partner_contacts.sql	uncategorized
status	varchar	crm.partner_contacts	02_partner_contacts.sql	status_workflow
updated_at	timestamp	crm.partner_contacts	02_partner_contacts.sql	temporal
updated_by	uuid	crm.partner_contacts	02_partner_contacts.sql	audit
ON	other	psm.purchase_requisition_items	02_purchase_requisition_items.sql	uncategorized
ON	other	psm.purchase_requisition_items	02_purchase_requisition_items.sql	uncategorized
REFERENCES	other	psm.purchase_requisition_items	02_purchase_requisition_items.sql	uncategorized
REFERENCES	other	psm.purchase_requisition_items	02_purchase_requisition_items.sql	uncategorized
created_at	timestamp	psm.purchase_requisition_items	02_purchase_requisition_items.sql	temporal
created_by	uuid	psm.purchase_requisition_items	02_purchase_requisition_items.sql	audit
description	text	psm.purchase_requisition_items	02_purchase_requisition_items.sql	text_strings
id	uuid	psm.purchase_requisition_items	02_purchase_requisition_items.sql	identifiers
line_no	integer	psm.purchase_requisition_items	02_purchase_requisition_items.sql	identifiers
pr_id	uuid	psm.purchase_requisition_items	02_purchase_requisition_items.sql	identifiers
product_id	uuid	psm.purchase_requisition_items	02_purchase_requisition_items.sql	identifiers
qty	integer	psm.purchase_requisition_items	02_purchase_requisition_items.sql	uncategorized
required_date	date	psm.purchase_requisition_items	02_purchase_requisition_items.sql	temporal
total_amount	decimal	psm.purchase_requisition_items	02_purchase_requisition_items.sql	amounts_numbers
unit_price	decimal	psm.purchase_requisition_items	02_purchase_requisition_items.sql	amounts_numbers
updated_at	timestamp	psm.purchase_requisition_items	02_purchase_requisition_items.sql	temporal
updated_by	uuid	psm.purchase_requisition_items	02_purchase_requisition_items.sql	audit
created_at	timestamp	srm.quotation_items	02_quotation_items.sql	temporal
created_by	uuid	srm.quotation_items	02_quotation_items.sql	audit
description	text	srm.quotation_items	02_quotation_items.sql	text_strings
discount_rate	decimal	srm.quotation_items	02_quotation_items.sql	amounts_numbers
id	uuid	srm.quotation_items	02_quotation_items.sql	identifiers
line_no	integer	srm.quotation_items	02_quotation_items.sql	identifiers
product_id	uuid	srm.quotation_items	02_quotation_items.sql	identifiers
qty	integer	srm.quotation_items	02_quotation_items.sql	uncategorized
quote_id	uuid	srm.quotation_items	02_quotation_items.sql	identifiers
total_amount	decimal	srm.quotation_items	02_quotation_items.sql	amounts_numbers
unit_price	decimal	srm.quotation_items	02_quotation_items.sql	amounts_numbers
updated_at	timestamp	srm.quotation_items	02_quotation_items.sql	temporal
updated_by	uuid	srm.quotation_items	02_quotation_items.sql	audit
created_at	timestamp	sys.roles	02_roles.sql	temporal
created_by	uuid	sys.roles	02_roles.sql	audit
description	text	sys.roles	02_roles.sql	text_strings
id	uuid	sys.roles	02_roles.sql	identifiers
is_active	boolean	sys.roles	02_roles.sql	booleans
is_deleted	boolean	sys.roles	02_roles.sql	booleans
is_system_role	boolean	sys.roles	02_roles.sql	booleans
role_code	varchar	sys.roles	02_roles.sql	identifiers
role_name	varchar	sys.roles	02_roles.sql	text_strings
updated_at	timestamp	sys.roles	02_roles.sql	temporal
updated_by	uuid	sys.roles	02_roles.sql	audit
created_at	timestamp	asm.service_works	02_service_works.sql	temporal
created_by	uuid	asm.service_works	02_service_works.sql	audit
id	uuid	asm.service_works	02_service_works.sql	identifiers
is_deleted	boolean	asm.service_works	02_service_works.sql	booleans
labor_cost	decimal	asm.service_works	02_service_works.sql	uncategorized
labor_hours	decimal	asm.service_works	02_service_works.sql	uncategorized
other_cost	decimal	asm.service_works	02_service_works.sql	uncategorized
parts_cost	decimal	asm.service_works	02_service_works.sql	uncategorized
result_notes	text	asm.service_works	02_service_works.sql	uncategorized
service_request_id	uuid	asm.service_works	02_service_works.sql	identifiers
status	varchar	asm.service_works	02_service_works.sql	status_workflow
technician_id	uuid	asm.service_works	02_service_works.sql	identifiers
total_cost	decimal	asm.service_works	02_service_works.sql	uncategorized
updated_at	timestamp	asm.service_works	02_service_works.sql	temporal
updated_by	uuid	asm.service_works	02_service_works.sql	audit
work_date	date	asm.service_works	02_service_works.sql	temporal
work_description	text	asm.service_works	02_service_works.sql	text_strings
work_end_time	other	asm.service_works	02_service_works.sql	temporal
work_result	varchar	asm.service_works	02_service_works.sql	uncategorized
work_start_time	other	asm.service_works	02_service_works.sql	temporal
REFERENCES	other	wms.warehouse_employees	02_warehouse_employees.sql	uncategorized
REFERENCES	other	wms.warehouse_employees	02_warehouse_employees.sql	uncategorized
REFERENCES	other	wms.warehouse_employees	02_warehouse_employees.sql	uncategorized
REFERENCES	other	wms.warehouse_employees	02_warehouse_employees.sql	uncategorized
access_level	varchar	wms.warehouse_employees	02_warehouse_employees.sql	status_workflow
close_date	date	wms.warehouse_employees	02_warehouse_employees.sql	temporal
created_at	timestamp	wms.warehouse_employees	02_warehouse_employees.sql	temporal
created_by	uuid	wms.warehouse_employees	02_warehouse_employees.sql	audit
employee_id	uuid	wms.warehouse_employees	02_warehouse_employees.sql	identifiers
id	uuid	wms.warehouse_employees	02_warehouse_employees.sql	identifiers
is_deleted	boolean	wms.warehouse_employees	02_warehouse_employees.sql	booleans
is_primary	boolean	wms.warehouse_employees	02_warehouse_employees.sql	booleans
notes	text	wms.warehouse_employees	02_warehouse_employees.sql	uncategorized
notify_adjust	boolean	wms.warehouse_employees	02_warehouse_employees.sql	uncategorized
notify_cancel	boolean	wms.warehouse_employees	02_warehouse_employees.sql	uncategorized
